,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1347,1.0,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004
1353,1.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445
1355,1.0,0.255,0.185,0.065,0.07400000000000001,0.0305,0.0165,0.02
1363,1.0,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555
1366,1.0,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005
1394,1.0,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765
1418,1.0,0.575,0.45,0.155,0.948,0.429,0.206,0.259
1460,1.0,0.27,0.205,0.075,0.118,0.059,0.031,0.0305
1468,1.0,0.52,0.415,0.175,0.753,0.258,0.171,0.255
1479,1.0,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105
1493,1.0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29
1530,1.0,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103
1531,1.0,0.655,0.52,0.2,1.5475,0.713,0.314,0.466
1548,1.0,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205
1570,1.0,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165
1598,1.0,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268
1614,1.0,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11
1623,1.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13
1625,1.0,0.195,0.15,0.045,0.0375,0.018000000000000002,0.006,0.011
1627,1.0,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055
1631,1.0,0.33,0.25,0.075,0.1405,0.056,0.035,0.05
1643,1.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172
1655,1.0,0.62,0.49,0.15,1.195,0.4605,0.302,0.355
1666,1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425
1670,1.0,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995
1698,1.0,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004
1715,1.0,0.6,0.46,0.155,0.9735,0.4270000000000001,0.2045,0.3
1718,1.0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945
1831,1.0,0.475,0.38,0.135,0.486,0.1735,0.07,0.185
1833,1.0,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465
1858,1.0,0.51,0.4,0.125,0.545,0.261,0.115,0.1385
1863,1.0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215
1871,1.0,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595
1872,1.0,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387
1880,1.0,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131
1887,1.0,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325
1889,1.0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39
1892,1.0,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15
1917,1.0,0.59,0.47,0.16,1.206,0.479,0.2425,0.309
1925,1.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465
1953,1.0,0.43,0.325,0.105,0.309,0.119,0.08,0.098
1970,1.0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354
1976,1.0,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058
2002,1.0,0.41,0.32,0.095,0.2905,0.141,0.063,0.073
2044,1.0,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195
2075,1.0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695
2089,1.0,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655
2092,1.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166
2100,1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505
2114,1.0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265
2122,1.0,0.595,0.475,0.14,0.944,0.3625,0.189,0.315
2170,1.0,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175
2174,1.0,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345
2198,1.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053
2208,1.0,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03
2219,1.0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285
2222,1.0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095
2241,1.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235
2253,1.0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726
2275,1.0,0.505,0.385,0.12,0.6005,0.239,0.142,0.185
2287,1.0,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999
2343,1.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265
2385,1.0,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214
2448,1.0,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765
2469,1.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13
2473,1.0,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11
2485,1.0,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575
2538,1.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275
2591,1.0,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068
2618,1.0,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565
2629,1.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425
2750,1.0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275
2760,1.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895
2763,1.0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27
2791,1.0,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505
2818,1.0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01
2845,1.0,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945
2853,1.0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49
2855,1.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251
2863,1.0,0.275,0.2,0.055,0.0925,0.038,0.021,0.026
2900,1.0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175
2915,1.0,0.605,0.475,0.165,1.056,0.433,0.2195,0.35700000000000004
2916,1.0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445
2967,1.0,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115
3011,1.0,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192
3057,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005
3067,1.0,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.118
3094,1.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17
3102,1.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237
3176,1.0,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177
3178,1.0,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004
3217,1.0,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009000000000000001
3232,1.0,0.36,0.26,0.08,0.1795,0.07400000000000001,0.0315,0.06
3237,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24
3244,1.0,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675
3266,1.0,0.68,0.56,0.195,1.664,0.58,0.3855,0.545
3270,1.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25
3274,1.0,0.515,0.41,0.14,0.7355,0.3065,0.13699999999999998,0.2
3293,1.0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935
3315,1.0,0.245,0.19,0.06,0.086,0.042,0.014,0.025
3325,1.0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424
3328,1.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1
3344,1.0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755
3380,1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375
3407,1.0,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405
3439,1.0,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
3442,1.0,0.165,0.12,0.03,0.0215,0.006999999999999999,0.005,0.005
3447,1.0,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095
3454,1.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995
3476,1.0,0.35,0.265,0.095,0.199,0.073,0.049,0.06
3503,1.0,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042
3532,1.0,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657
3548,1.0,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228
3573,1.0,0.61,0.5,0.18,1.4380000000000002,0.5185,0.3735,0.3345
3584,1.0,0.35,0.26,0.075,0.18,0.09,0.0245,0.055
3599,1.0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595
3606,1.0,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02
3613,1.0,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42
3670,1.0,0.64,0.5,0.175,1.394,0.4935,0.29100000000000004,0.4
3672,1.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175
3685,1.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106
3693,1.0,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045
3697,1.0,0.665,0.525,0.16,1.3630000000000002,0.629,0.279,0.34
3704,1.0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165
3708,1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495
3724,1.0,0.245,0.18,0.065,0.071,0.03,0.013,0.0215
3740,1.0,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147
3750,1.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.3720000000000001
